Compound_ID	name	input_mz	match_form	mz_difference	in_pathways	evidence_score	MW	all_possibles
C02477	alpha-Tocopherol; Vitamin E	453.3665	M+Na[1+]	-0.0039	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	227.1884	M+H+Na[2+]	-0.0004	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	453.367	M+Na[1+]	-0.0034	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	499.3713	M+HCOONa[1+]	-0.0045	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	499.3728	M+HCOONa[1+]	-0.003	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	453.3671	M+Na[1+]	-0.0033	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	453.3672	M+Na[1+]	-0.0032	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	453.3664	M+Na[1+]	-0.004	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	453.3675	M+Na[1+]	-0.0029	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C02477	alpha-Tocopherol; Vitamin E	499.3717	M+HCOONa[1+]	-0.0041	Ascorbate (Vitamin C) and Aldarate Metabolism$Vitamin E metabolism	6	430.3811
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	282.1826	M+H2O+H[1+]	-0.0027	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	218.1674	M-HCOOH+H[1+]	-0.0019	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	332.1607	M+HCOONa[1+]	-0.0014	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	266.1687	M(S34)+H[1+]	-0.0018	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	282.1828	M+H2O+H[1+]	-0.0025	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	218.1706	M-HCOOH+H[1+]	0.0013	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	332.1596	M+HCOONa[1+]	-0.0025	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	332.1618	M+HCOONa[1+]	-0.0003	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	247.1502	M-NH3+H[1+]	0.002	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	218.1671	M-HCOOH+H[1+]	-0.0022	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	286.1546	M+Na[1+]	-0.0021	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	236.1774	M-CO+H[1+]	-0.0023	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	218.1673	M-HCOOH+H[1+]	-0.002	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	348.1366	M+HCOOK[1+]	0.0006	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	302.1291	M+K[1+]	-0.0011	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	266.1715	M(Cl37)+H[1+]	-0.0004	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	332.1652	M+HCOONa[1+]	0.0031	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	266.1715	M(S34)+H[1+]	0.001	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	282.1829	M+H2O+H[1+]	-0.0024	Drug metabolism - cytochrome P450	13	263.1674
C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	266.1745	M(Cl37)+H[1+]	0.0026	Drug metabolism - cytochrome P450	13	263.1674
CE7072	13'-carboxy-gama-tocotrienol	498.2527	M+NaCl[1+]	0.002	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	462.2776	M+Na[1+]	0.0035	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3016	M+H2O+H[1+]	-0.0011	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3011	M+H2O+H[1+]	-0.0016	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3007	M+H2O+H[1+]	-0.002	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	442.289	M(S34)+H[1+]	0.0011	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	396.3026	M-CO2+H[1+]	0.0003	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	442.2907	M(S34)+H[1+]	0.0028	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	442.2907	M(Cl37)+H[1+]	0.0014	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3042	M+H2O+H[1+]	0.0015	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3048	M+H2O+H[1+]	0.0021	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3062	M+H2O+H[1+]	0.0035	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	412.2949	M-CO+H[1+]	-0.0022	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	396.302	M-CO2+H[1+]	-0.0003	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	442.289	M(Cl37)+H[1+]	-0.0003	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	439.2839	M[1+]	-0.0009	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	508.2796	M+HCOONa[1+]	0.0001	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	508.2815	M+HCOONa[1+]	0.002	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3	M+H2O+H[1+]	-0.0027	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3003	M+H2O+H[1+]	-0.0024	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.2996	M+H2O+H[1+]	-0.0031	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	498.2556	M+NaCl[1+]	0.0049	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	394.284	M-HCOOH+H[1+]	-0.0027	Vitamin E metabolism	16	439.2848
CE7072	13'-carboxy-gama-tocotrienol	458.3009	M+H2O+H[1+]	-0.0018	Vitamin E metabolism	16	439.2848
C07163	Methadone	309.2076	M[1+]	-0.0017	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	310.2145	M+H[1+]	-0.0021	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2197	M-CO+H[1+]	-0.0019	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1976	M+Na[1+]	-0.001	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2296	M+H2O+H[1+]	0.0024	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2241	M+H2O+H[1+]	-0.0031	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	310.2151	M+H[1+]	-0.0015	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1799	M+HCOOK[1+]	0.002	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2243	M+H2O+H[1+]	-0.0029	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	156.1151	M(C13)+2H[2+]	0.0015	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2242	M+H2O+H[1+]	-0.003	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2267	M+H2O+H[1+]	-0.0005	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2189	M-CO+H[1+]	-0.0027	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1785	M+HCOOK[1+]	0.0006	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	156.115	M(C13)+2H[2+]	0.0014	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	238.1956	M-C3H4O2+H[1+]	0.0001	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	311.22	M(C13)+H[1+]	0.0	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	264.2087	M-HCOOH+H[1+]	-0.0025	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	368.1743	M+NaCl[1+]	-0.0009	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2195	M-CO+H[1+]	-0.0021	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2201	M-CO+H[1+]	-0.0015	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2205	M-CO+H[1+]	-0.0011	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1817	M+HCOOK[1+]	0.0038	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2192	M-CO+H[1+]	-0.0024	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.22	M-CO+H[1+]	-0.0016	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	264.2086	M-HCOOH+H[1+]	-0.0026	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	156.1149	M(C13)+2H[2+]	0.0013	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1963	M+Na[1+]	-0.0023	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2193	M-CO+H[1+]	-0.0023	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	266.2242	M-CO2+H[1+]	-0.0026	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1784	M+HCOOK[1+]	0.0005	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1965	M+Na[1+]	-0.0021	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1783	M+HCOOK[1+]	0.0004	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1964	M+Na[1+]	-0.0022	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	310.2148	M+H[1+]	-0.0018	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2196	M-CO+H[1+]	-0.002	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2249	M+H2O+H[1+]	-0.0023	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	310.2146	M+H[1+]	-0.002	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2194	M-CO+H[1+]	-0.0022	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	310.2149	M+H[1+]	-0.0017	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1966	M+Na[1+]	-0.002	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2246	M+H2O+H[1+]	-0.0026	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	378.2068	M+HCOONa[1+]	0.0028	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2255	M+H2O+H[1+]	-0.0017	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	394.1792	M+HCOOK[1+]	0.0013	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	328.2252	M+H2O+H[1+]	-0.002	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	282.2198	M-CO+H[1+]	-0.0018	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	156.1144	M(C13)+2H[2+]	0.0008	Drug metabolism - cytochrome P450	24	309.2093
C07163	Methadone	332.1962	M+Na[1+]	-0.0024	Drug metabolism - cytochrome P450	24	309.2093
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	302.2006	M-NH3+H[1+]	0.0003	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	302.2002	M-NH3+H[1+]	-0.0001	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	171.1072	M+H+Na[2+]	-0.0008	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	318.2169	M[1+]	-0.0026	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2306	M(C13)+H[1+]	0.0004	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2323	M(C13)+H[1+]	0.0021	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	318.2172	M[1+]	-0.0023	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.232	M(C13)+H[1+]	0.0018	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2325	M(C13)+H[1+]	0.0023	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2317	M(C13)+H[1+]	0.0015	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	171.1078	M+H+Na[2+]	-0.0002	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2333	M(C13)+H[1+]	0.0031	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	318.2171	M[1+]	-0.0024	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	171.1073	M+H+Na[2+]	-0.0007	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	318.2174	M[1+]	-0.0021	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2332	M(C13)+H[1+]	0.003	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	273.2187	M-HCOOH+H[1+]	-0.0027	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	302.1974	M-NH3+H[1+]	-0.0029	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	291.2328	M-CO+H[1+]	0.001	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2329	M(C13)+H[1+]	0.0027	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2328	M(C13)+H[1+]	0.0026	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	357.1802	M+K[1+]	-0.0021	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	301.2184	M-H2O+H[1+]	0.0022	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2324	M(C13)+H[1+]	0.0022	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	320.2327	M(C13)+H[1+]	0.0025	Leukotriene metabolism$Arachidonic acid metabolism	16	318.2195
