m/z	id	match_form	mz_difference	name	pathway
171.0527	C00077	M+K[1+]	0.0	L-Ornithine; (S)-2,5-Diaminovaleric acid; (S)-2,5-Diaminopentanoic acid; (S)-2,5-Diaminopentanoate	Glycine, serine, alanine and threonine metabolism$Aspartate and asparagine metabolism
171.0527	C00385	M+H2O+H[1+]	0.0014	Xanthine	Purine metabolism
171.0527	C00515	M+K[1+]	0.0	D-Ornithine	
171.0527	C01602	M+K[1+]	0.0	Ornithine; 2,5-Diaminovaleric acid; 2,5-Diaminopentanoic acid; 2,5-Diaminopentanoate	Urea cycle/amino group metabolism
171.0527	C03943	M+K[1+]	0.0	(2R,4S)-2,4-Diaminopentanoate; D-threo-2,4-Diaminopentanoate; 2,4-Diaminopentanoate	
171.1016	C05844	M-HCOOK+H[1+]	-0.0017	5-L-Glutamyl-taurine; 5-Glutamyl-taurine	Methionine and cysteine metabolism
171.1016	C08261	M-H2O+H[1+]	0.0		Linoleate metabolism
171.1072	C00909	M+H+Na[2+]	-0.0008	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	Leukotriene metabolism$Arachidonic acid metabolism
171.1073	C00909	M+H+Na[2+]	-0.0007	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	Leukotriene metabolism$Arachidonic acid metabolism
171.1078	C00909	M+H+Na[2+]	-0.0002	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	Leukotriene metabolism$Arachidonic acid metabolism
171.1255	C05480	M+H+Na[2+]	-0.0007	3alpha-Hydroxy-5beta-pregnane-20-one	C21-steroid hormone biosynthesis and metabolism
171.1255	CE2211	M+H+Na[2+]	-0.0007	allopregnanolone	
171.1257	C05480	M+H+Na[2+]	-0.0005	3alpha-Hydroxy-5beta-pregnane-20-one	C21-steroid hormone biosynthesis and metabolism
171.1257	CE2211	M+H+Na[2+]	-0.0005	allopregnanolone	
171.1281	C16561	M-H4O2+H[1+]	0.0001	Monoethylglycinexylidide	Drug metabolism - cytochrome P450
171.1286	C16561	M-H4O2+H[1+]	0.0006	Monoethylglycinexylidide	Drug metabolism - cytochrome P450
171.1471	C05401	M-HCOOK+H[1+]	0.0009	3-beta-D-Galactosyl-sn-glycerol; Galactosylglycerol	Galactose metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
171.9692	C05688	M(Cl37)+H[1+]	0.0005	Selenocysteine	Selenoamino acid metabolism
172.0727	C00475	M-C3H4O2+H[1+]	0.001	Cytidine	Pyrimidine metabolism
172.0727	C01233	M-CO2+H[1+]	-0.0007	sn-glycero-3-Phosphoethanolamine; Glycerophosphoethanolamine	Glycerophospholipid metabolism
172.0727	C05711	M-C3H4O2+H[1+]	0.001	gamma-Glutamyl-beta-cyanoalanine	
172.0854	C08261	M-NH3+H[1+]	-0.0003		Linoleate metabolism
172.1089	C06114	M-CO+H[1+]	0.0009	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile	
172.1091	C06114	M-CO+H[1+]	0.0011	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile	
172.1092	C06114	M-CO+H[1+]	0.0012	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile	
172.1095	C06114	M-CO+H[1+]	0.0015	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile	
172.1456	C03150	M-HCOOK+H[1+]	0.0015	N-Ribosylnicotinamide; 1-(beta-D-Ribofuranosyl)nicotinamide	Vitamin B3 (nicotinate and nicotinamide) metabolism
173.0326	C16631	M+Na[1+]	-0.0008	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	Drug metabolism - other enzymes
173.1286	C05841	M-HCOOK+H[1+]	0.0005	Nicotinate D-ribonucleoside	Vitamin B3 (nicotinate and nicotinamide) metabolism
173.1286	CE2705	M-HCOONa+H[1+]	-0.0009	quinonoid dihydrobiopterin	Biopterin metabolism
173.1286	CE5236	M-HCOONa+H[1+]	-0.0009	O2'-4a-cyclic-tetrahydrobiopterin	Biopterin metabolism
173.1286	CE6511	M-HCOONa+H[1+]	-0.0009		Biopterin metabolism
173.141	C01262	M-HCOONa+H[1+]	-0.0011	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine	
173.1412	C01262	M-HCOONa+H[1+]	-0.0009	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine	
173.9975	C00155	M+K[1+]	-0.0007	L-Homocysteine; L-2-Amino-4-mercaptobutyric acid	Glycine, serine, alanine and threonine metabolism$Methionine and cysteine metabolism
173.9975	C00850	M[1+]	-0.0012	Aryl sulfate	
173.9976	C00155	M+K[1+]	-0.0006	L-Homocysteine; L-2-Amino-4-mercaptobutyric acid	Glycine, serine, alanine and threonine metabolism$Methionine and cysteine metabolism
173.9976	C00850	M[1+]	-0.0011	Aryl sulfate	
173.9981	C00155	M+K[1+]	-0.0001	L-Homocysteine; L-2-Amino-4-mercaptobutyric acid	Glycine, serine, alanine and threonine metabolism$Methionine and cysteine metabolism
173.9981	C00850	M[1+]	-0.0006	Aryl sulfate	
173.9983	C00155	M+K[1+]	0.0001	L-Homocysteine; L-2-Amino-4-mercaptobutyric acid	Glycine, serine, alanine and threonine metabolism$Methionine and cysteine metabolism
173.9983	C00850	M[1+]	-0.0004	Aryl sulfate	
174.0099	C02734	M[1+]	0.0017	Phenolic phosphate; Phenylphosphate	Benzoate degradation via CoA ligation
174.0157	C00041	M+HCOOK[1+]	-0.0006	L-Alanine; L-2-Aminopropionic acid; L-alpha-Alanine	Alanine and Aspartate Metabolism$Glycine, serine, alanine and threonine metabolism$Glutathione Metabolism$Tryptophan metabolism$Pyrimidine metabolism$Glutamate metabolism$Tyrosine metabolism$Selenoamino acid metabolism
174.0157	C00099	M+HCOOK[1+]	-0.0006	beta-Alanine; 3-Aminopropionic acid; 3-Aminopropanoate	Pyrimidine metabolism$Beta-Alanine metabolism$Alanine and Aspartate Metabolism$Histidine metabolism
174.0157	C00105	M+H+Na[2+]	-0.0005	UMP; Uridylic acid; Uridine monophosphate; Uridine 5'-monophosphate; 5'Uridylic acid	Pyrimidine metabolism$Pentose and Glucuronate Interconversions$N-Glycan biosynthesis$Starch and Sucrose Metabolism
174.0157	C00133	M+HCOOK[1+]	-0.0006	D-Alanine; D-2-Aminopropionic acid; D-Ala	Glycine, serine, alanine and threonine metabolism$Alanine and Aspartate Metabolism
174.0157	C00147	M+K[1+]	-0.0016	Adenine; 6-Aminopurine	Arginine and Proline Metabolism$Purine metabolism
174.0157	C00213	M+HCOOK[1+]	-0.0006	Sarcosine; N-Methylglycine	Glycine, serine, alanine and threonine metabolism$Urea cycle/amino group metabolism
174.0157	C00417	M[1+]	-0.0007	cis-Aconitate; cis-Aconitic acid	TCA cycle
174.0157	C00425	M[1+]	-0.0007	Dehydroascorbate	Prostaglandin formation from arachidonate$Ascorbate (Vitamin C) and Aldarate Metabolism$D4&E4-neuroprostanes formation$Porphyrin metabolism$Tyrosine metabolism
174.0157	C01368	M+H+Na[2+]	-0.0005	3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	
174.0157	C05422	M[1+]	-0.0007	Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid	
174.0159	C00041	M+HCOOK[1+]	-0.0004	L-Alanine; L-2-Aminopropionic acid; L-alpha-Alanine	Alanine and Aspartate Metabolism$Glycine, serine, alanine and threonine metabolism$Glutathione Metabolism$Tryptophan metabolism$Pyrimidine metabolism$Glutamate metabolism$Tyrosine metabolism$Selenoamino acid metabolism
174.0159	C00099	M+HCOOK[1+]	-0.0004	beta-Alanine; 3-Aminopropionic acid; 3-Aminopropanoate	Pyrimidine metabolism$Beta-Alanine metabolism$Alanine and Aspartate Metabolism$Histidine metabolism
174.0159	C00105	M+H+Na[2+]	-0.0003	UMP; Uridylic acid; Uridine monophosphate; Uridine 5'-monophosphate; 5'Uridylic acid	Pyrimidine metabolism$Pentose and Glucuronate Interconversions$N-Glycan biosynthesis$Starch and Sucrose Metabolism
174.0159	C00133	M+HCOOK[1+]	-0.0004	D-Alanine; D-2-Aminopropionic acid; D-Ala	Glycine, serine, alanine and threonine metabolism$Alanine and Aspartate Metabolism
174.0159	C00147	M+K[1+]	-0.0014	Adenine; 6-Aminopurine	Arginine and Proline Metabolism$Purine metabolism
174.0159	C00213	M+HCOOK[1+]	-0.0004	Sarcosine; N-Methylglycine	Glycine, serine, alanine and threonine metabolism$Urea cycle/amino group metabolism
174.0159	C00417	M[1+]	-0.0005	cis-Aconitate; cis-Aconitic acid	TCA cycle
174.0159	C00425	M[1+]	-0.0005	Dehydroascorbate	Prostaglandin formation from arachidonate$Ascorbate (Vitamin C) and Aldarate Metabolism$D4&E4-neuroprostanes formation$Porphyrin metabolism$Tyrosine metabolism
174.0159	C01368	M+H+Na[2+]	-0.0003	3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	
174.0159	C05422	M[1+]	-0.0005	Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid	
174.0161	C00041	M+HCOOK[1+]	-0.0002	L-Alanine; L-2-Aminopropionic acid; L-alpha-Alanine	Alanine and Aspartate Metabolism$Glycine, serine, alanine and threonine metabolism$Glutathione Metabolism$Tryptophan metabolism$Pyrimidine metabolism$Glutamate metabolism$Tyrosine metabolism$Selenoamino acid metabolism
174.0161	C00099	M+HCOOK[1+]	-0.0002	beta-Alanine; 3-Aminopropionic acid; 3-Aminopropanoate	Pyrimidine metabolism$Beta-Alanine metabolism$Alanine and Aspartate Metabolism$Histidine metabolism
174.0161	C00105	M+H+Na[2+]	-0.0001	UMP; Uridylic acid; Uridine monophosphate; Uridine 5'-monophosphate; 5'Uridylic acid	Pyrimidine metabolism$Pentose and Glucuronate Interconversions$N-Glycan biosynthesis$Starch and Sucrose Metabolism
174.0161	C00133	M+HCOOK[1+]	-0.0002	D-Alanine; D-2-Aminopropionic acid; D-Ala	Glycine, serine, alanine and threonine metabolism$Alanine and Aspartate Metabolism
174.0161	C00147	M+K[1+]	-0.0012	Adenine; 6-Aminopurine	Arginine and Proline Metabolism$Purine metabolism
174.0161	C00213	M+HCOOK[1+]	-0.0002	Sarcosine; N-Methylglycine	Glycine, serine, alanine and threonine metabolism$Urea cycle/amino group metabolism
174.0161	C00417	M[1+]	-0.0003	cis-Aconitate; cis-Aconitic acid	TCA cycle
174.0161	C00425	M[1+]	-0.0003	Dehydroascorbate	Prostaglandin formation from arachidonate$Ascorbate (Vitamin C) and Aldarate Metabolism$D4&E4-neuroprostanes formation$Porphyrin metabolism$Tyrosine metabolism
174.0161	C01368	M+H+Na[2+]	-0.0001	3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	
174.0161	C05422	M[1+]	-0.0003	Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid	
174.0688	C16604	M-H4O2+H[1+]	-0.0014	2-Hydroxyiminostilbene	Drug metabolism - cytochrome P450
174.0688	C16635	M-C3H4O2+H[1+]	0.0014	5'-Deoxy-5-fluorocytidine	Drug metabolism - other enzymes
174.0695	C16604	M-H4O2+H[1+]	-0.0007	2-Hydroxyiminostilbene	Drug metabolism - cytochrome P450
174.0704	C16604	M-H4O2+H[1+]	0.0002	2-Hydroxyiminostilbene	Drug metabolism - cytochrome P450
174.0894	C02442	M+Na[1+]	0.0004	N-Methyltyramine	Tyrosine metabolism
174.0894	C03711	M+Na[1+]	0.0004	N-Methylphenylethanolamine	Urea cycle/amino group metabolism
174.0894	C06526	M+H+Na[2+]	-0.0008	Quinine	
175.0471	C01042	M[1+]	-0.001	N-Acetyl-L-aspartate	Alanine and Aspartate Metabolism
175.0471	C01045	M[1+]	-0.001	N-Formyl-L-glutamate	Vitamin B9 (folate) metabolism
175.0471	C05520	M[1+]	-0.001	2-Amino-3-oxoadipate; 2-Amino-3-oxohexanedioic acid	Porphyrin metabolism
175.0471	C05839	M+H+Na[2+]	-0.0013	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate	Hexose phosphorylation
175.0471	C05842	M+Na[1+]	-0.0008	N1-Methyl-2-pyridone-5-carboxamide; N'-Methyl-2-pyridone-5-carboxamide; 1-Methyl-5-carboxylamide-2-pyridone	Vitamin B3 (nicotinate and nicotinamide) metabolism
175.0471	C05843	M+Na[1+]	-0.0008	N1-Methyl-4-pyridone-5-carboxamide; N'-Methyl-4-pyridone-5-carboxamide; 1-Methyl-4-pyridone-3-carboximide	Vitamin B3 (nicotinate and nicotinamide) metabolism
175.0632	C00954	M[1+]	-0.0001	Indole-3-acetate; Indole-3-acetic acid; (Indol-3-yl)acetate; Indoleacetate; Indoleacetic acid	Tryptophan metabolism
175.0632	C05634	M[1+]	-0.0001	5-Hydroxyindoleacetaldehyde	Tryptophan metabolism
176.0473	C00483	M+K[1+]	0.0004	Tyramine; 2-(p-Hydroxyphenyl)ethylamine	Tyrosine metabolism
176.0473	C01183	M+K[1+]	0.0004	N,N-Dimethylaniline N-oxide	
176.0473	C02735	M+K[1+]	0.0004	Phenylethanolamine; 2-Amino-1-phenylethanol	Urea cycle/amino group metabolism
176.0835	C01075	M-HCOOK+H[1+]	0.0013	N-Sulfo-D-glucosamine	
176.0835	C03771	M(Cl37)+H[1+]	-0.001	5-Guanidino-2-oxopentanoate; 5-Guanidino-2-oxo-pentanoate; 2-Oxo-5-guanidinopentanoate; 2-Oxo-5-guanidino-pentanoate	
176.0835	C03771	M(S34)+H[1+]	0.0004	5-Guanidino-2-oxopentanoate; 5-Guanidino-2-oxo-pentanoate; 2-Oxo-5-guanidinopentanoate; 2-Oxo-5-guanidino-pentanoate	
176.0929	C00140	M-HCOOH+H[1+]	0.0011	N-Acetyl-D-glucosamine; N-Acetylchitosamine; 2-Acetamido-2-deoxy-D-glucose; GlcNAc	Galactose metabolism$Sialic acid metabolism$Hyaluronan Metabolism$N-Glycan Degradation$Aminosugars metabolism$Heparan sulfate degradation$Keratan sulfate degradation
176.0929	C00352	M-HCOOK+H[1+]	0.0012	D-Glucosamine 6-phosphate; D-Glucosamine phosphate	Aminosugars metabolism$Hexose phosphorylation
176.0929	C00645	M-HCOOH+H[1+]	0.0011	N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose	Aminosugars metabolism$Sialic acid metabolism
176.0929	C01132	M-HCOOH+H[1+]	0.0011	N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose	Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - globoseries
176.0929	C06377	M-HCOOK+H[1+]	0.0012	D-Galactosamine 6-phosphate	
176.0929	C12214	M-HCOOK+H[1+]	0.0012	Aminofructose 6-phosphate; Amino-D-fructose 6-phosphate	Pentose phosphate pathway
176.0937	C00780	M[1+]	-0.0013	3-(2-Aminoethyl)-1H-indol-5-ol; Serotonin; 5-Hydroxytryptamine; Enteramine	Tryptophan metabolism
176.094	C00780	M[1+]	-0.001	3-(2-Aminoethyl)-1H-indol-5-ol; Serotonin; 5-Hydroxytryptamine; Enteramine	Tryptophan metabolism
176.1045	C00327	M+H[1+]	0.0015	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Alanine and Aspartate Metabolism$Aspartate and asparagine metabolism
176.1045	C00475	M-HCOONa+H[1+]	-0.0009	Cytidine	Pyrimidine metabolism
176.1045	C05711	M-HCOONa+H[1+]	-0.0009	gamma-Glutamyl-beta-cyanoalanine	
176.1047	C00327	M+H[1+]	0.0017	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Alanine and Aspartate Metabolism$Aspartate and asparagine metabolism
176.1047	C00475	M-HCOONa+H[1+]	-0.0007	Cytidine	Pyrimidine metabolism
176.1047	C05711	M-HCOONa+H[1+]	-0.0007	gamma-Glutamyl-beta-cyanoalanine	
176.1048	C00475	M-HCOONa+H[1+]	-0.0006	Cytidine	Pyrimidine metabolism
176.1048	C05711	M-HCOONa+H[1+]	-0.0006	gamma-Glutamyl-beta-cyanoalanine	
177.0794	CE1918	M[1+]	0.0004	5-hydroxytryptophol	Tryptophan metabolism
177.0794	CE5626	M-HCOOH+H[1+]	0.0009	salsolinol 1-carboxylate	Tyrosine metabolism
177.0794	CE5629	M[1+]	0.0004	1,2-dehydrosalsolinol	Tyrosine metabolism
177.0795	CE1918	M[1+]	0.0005	5-hydroxytryptophol	Tryptophan metabolism
177.0795	CE5626	M-HCOOH+H[1+]	0.001	salsolinol 1-carboxylate	Tyrosine metabolism
177.0795	CE5629	M[1+]	0.0005	1,2-dehydrosalsolinol	Tyrosine metabolism
177.1151	C00062	M(Cl37)+H[1+]	-0.0011	L-Arginine; (S)-2-Amino-5-guanidinovaleric acid	Alanine and Aspartate Metabolism$Glycine, serine, alanine and threonine metabolism$Vitamin B3 (nicotinate and nicotinamide) metabolism$Arginine and Proline Metabolism$Aspartate and asparagine metabolism$Urea cycle/amino group metabolism
177.1151	C00062	M(S34)+H[1+]	0.0003	L-Arginine; (S)-2-Amino-5-guanidinovaleric acid	Alanine and Aspartate Metabolism$Glycine, serine, alanine and threonine metabolism$Vitamin B3 (nicotinate and nicotinamide) metabolism$Arginine and Proline Metabolism$Aspartate and asparagine metabolism$Urea cycle/amino group metabolism
177.1151	C00792	M(Cl37)+H[1+]	-0.0011	D-Arginine; D-2-Amino-5-guanidinovaleric acid	
177.1151	C00792	M(S34)+H[1+]	0.0003	D-Arginine; D-2-Amino-5-guanidinovaleric acid	
178.0425	C00072	M(C13)+H[1+]	-0.0003	Ascorbate; Ascorbic acid; L-Ascorbate; L-Ascorbic acid; Vitamin C	Prostaglandin formation from arachidonate$Purine metabolism$D4&E4-neuroprostanes formation$Linoleate metabolism$Tyrosine metabolism$Ascorbate (Vitamin C) and Aldarate Metabolism$Porphyrin metabolism
178.0425	C01419	M[1+]	0.0013	Cys-Gly; L-Cysteinylglycine	Glycine, serine, alanine and threonine metabolism$Glutathione Metabolism$Aspartate and asparagine metabolism
178.0425	C02670	M(C13)+H[1+]	-0.0003	D-Glucuronolactone; Glucurone; Glucofuranurono-6,3-lactone; D-Glucurono-3,6-lactone; D-Glucurone	
178.0425	glac	M(C13)+H[1+]	-0.0003	D-glucurono-6,3-lactone	Ascorbate (Vitamin C) and Aldarate Metabolism
178.057	C00135	M+Na[1+]	-0.0018	L-Histidine; (S)-alpha-Amino-1H-imidazole-4-propionic acid	Beta-Alanine metabolism$Histidine metabolism
178.098	C00327	M(S34)+H[1+]	-0.0008	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	Arginine and Proline Metabolism$Urea cycle/amino group metabolism$Alanine and Aspartate Metabolism$Aspartate and asparagine metabolism
178.9522	C00957	M+NaCl[1+]	-0.0018	Mercaptopyruvate; 3-Mercaptopyruvate	Methionine and cysteine metabolism
178.9522	C06755	M+HCOOK[1+]	0.0014	Chloroacetic acid; Chloroethanoic acid	Xenobiotics metabolism
179.0572	C00499	M(S34)+H[1+]	-0.0005	Allantoate; Allantoic acid	Purine metabolism
179.0572	C00725	M-CO+H[1+]	0.0014	Lipoate; Lipoic acid; alpha-Lipoic acid; Thioctic acid	Ascorbate (Vitamin C) and Aldarate Metabolism$Lipoate metabolism
179.0572	C01586	M[1+]	-0.001	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0572	C16356	M-H2O+H[1+]	0.0009	1,7-Dimethyluric acid	Caffeine metabolism
179.0572	C16360	M-H2O+H[1+]	0.0009		Caffeine metabolism
179.0572	CE5536	M[1+]	-0.001	adrenochrome	Tyrosine metabolism
179.0579	C00499	M(Cl37)+H[1+]	-0.0012	Allantoate; Allantoic acid	Purine metabolism
179.0579	C00499	M(S34)+H[1+]	0.0002	Allantoate; Allantoic acid	Purine metabolism
179.0579	C01586	M[1+]	-0.0003	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0579	C16356	M-H2O+H[1+]	0.0016	1,7-Dimethyluric acid	Caffeine metabolism
179.0579	C16360	M-H2O+H[1+]	0.0016		Caffeine metabolism
179.0579	CE5536	M[1+]	-0.0003	adrenochrome	Tyrosine metabolism
179.058	C00499	M(Cl37)+H[1+]	-0.0011	Allantoate; Allantoic acid	Purine metabolism
179.058	C00499	M(S34)+H[1+]	0.0003	Allantoate; Allantoic acid	Purine metabolism
179.058	C01586	M[1+]	-0.0002	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.058	C16356	M-H2O+H[1+]	0.0017	1,7-Dimethyluric acid	Caffeine metabolism
179.058	C16360	M-H2O+H[1+]	0.0017		Caffeine metabolism
179.058	CE5536	M[1+]	-0.0002	adrenochrome	Tyrosine metabolism
179.0582	C00499	M(Cl37)+H[1+]	-0.0009	Allantoate; Allantoic acid	Purine metabolism
179.0582	C00499	M(S34)+H[1+]	0.0005	Allantoate; Allantoic acid	Purine metabolism
179.0582	C01586	M[1+]	0.0	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0582	CE5536	M[1+]	-0.0	adrenochrome	Tyrosine metabolism
179.0583	C00499	M(Cl37)+H[1+]	-0.0008	Allantoate; Allantoic acid	Purine metabolism
179.0583	C00499	M(S34)+H[1+]	0.0006	Allantoate; Allantoic acid	Purine metabolism
179.0583	C01586	M[1+]	0.0001	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0583	CE5536	M[1+]	0.0001	adrenochrome	Tyrosine metabolism
179.0585	C00499	M(Cl37)+H[1+]	-0.0006	Allantoate; Allantoic acid	Purine metabolism
179.0585	C00499	M(S34)+H[1+]	0.0008	Allantoate; Allantoic acid	Purine metabolism
179.0585	C01586	M[1+]	0.0003	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0585	CE5536	M[1+]	0.0003	adrenochrome	Tyrosine metabolism
179.0586	C00499	M(Cl37)+H[1+]	-0.0005	Allantoate; Allantoic acid	Purine metabolism
179.0586	C00499	M(S34)+H[1+]	0.0009	Allantoate; Allantoic acid	Purine metabolism
179.0586	C01586	M[1+]	0.0004	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
179.0586	CE5536	M[1+]	0.0004	adrenochrome	Tyrosine metabolism
179.094	C09642	M[1+]	-0.0006	(-)-Salsolinol; 6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-; Salsolinol	Tyrosine metabolism
179.094	CE5626	M-CO2+H[1+]	-0.0001	salsolinol 1-carboxylate	Tyrosine metabolism
179.1542	C16560	M-C3H4O2+H[1+]	-0.0001	3-Hydroxylidocaine	Drug metabolism - cytochrome P450
179.1542	C16561	M-CO+H[1+]	0.0	Monoethylglycinexylidide	Drug metabolism - cytochrome P450
180.0462	C00018	M-HCOONa+H[1+]	0.0017	Pyridoxal phosphate; Pyridoxal 5-phosphate; Pyridoxal 5'-phosphate	Vitamin B6 (pyridoxine) metabolism$Selenoamino acid metabolism
180.0635	C00031	M[1+]	0.0001	D-Glucose; Grape sugar; Dextrose	Galactose metabolism$Glycosphingolipid metabolism$Starch and Sucrose Metabolism$N-Glycan biosynthesis$Glycolysis and Gluconeogenesis$Fructose and mannose metabolism$Hexose phosphorylation
180.0635	C00095	M[1+]	0.0001	D-Fructose; Levulose; Fruit sugar; D-arabino-Hexulose	Galactose metabolism$Hexose phosphorylation$Fructose and mannose metabolism
180.0635	C00124	M[1+]	0.0001	D-Galactose	Phosphatidylinositol phosphate metabolism$Galactose metabolism$Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Keratan sulfate degradation$N-Glycan Degradation$Glycosphingolipid biosynthesis - ganglioseries$Heparan sulfate degradation
180.0635	C00137	M[1+]	0.0001	myo-Inositol; D-myo-Inositol; 1D-myo-Inositol; L-myo-Inositol; 1L-myo-Inositol; meso-Inositol; Inositol; Dambose; Cyclohexitol; Meat sugar; Bios I	Phosphatidylinositol phosphate metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
180.0635	C00159	M[1+]	0.0001	D-Mannose; Mannose; Seminose; Carubinose	Galactose metabolism$N-Glycan Degradation$N-Glycan biosynthesis$Hexose phosphorylation$Fructose and mannose metabolism
180.0635	C00221	M[1+]	0.0001	beta-D-Glucose	Glycolysis and Gluconeogenesis$Galactose metabolism$Pentose phosphate pathway$Starch and Sucrose Metabolism$Sialic acid metabolism
180.0635	C00247	M[1+]	0.0001	L-Sorbose; L-xylo-Hexulose	
180.0635	C00267	M[1+]	0.0001	alpha-D-Glucose	Glycolysis and Gluconeogenesis$Galactose metabolism$Fructose and mannose metabolism$Starch and Sucrose Metabolism$Sialic acid metabolism
180.0635	C00293	M[1+]	0.0001	Glucose	
180.0635	C00738	M[1+]	0.0001	D-Hexose	Hexose phosphorylation
180.0635	C00795	M[1+]	0.0001	D-Tagatose; lyxo-Hexulose	Galactose metabolism
180.0635	C00936	M[1+]	0.0001		Tryptophan metabolism
180.0635	C00962	M[1+]	0.0001	beta-D-Galactose	Glycosphingolipid metabolism
180.0635	C00984	M[1+]	0.0001	alpha-D-Galactose	Glycosphingolipid biosynthesis - globoseries
180.0635	C01582	M[1+]	0.0001	Galactose	Glycosphingolipid metabolism$Glycosphingolipid biosynthesis - ganglioseries$Glycerophospholipid metabolism$Sialic acid metabolism
180.0635	C02336	M[1+]	0.0001	beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose	Galactose metabolism
180.0635	C07480	M[1+]	-0.0012		Caffeine metabolism
